"activity_period","activity_type_code","adjusted_activity_type_code","adjusted_passenger_count","boarding_area","geo_region","geo_summary","month","operating_airline","operating_airline_iata_code","passenger_count","price_category_code","published_airline","published_airline_iata_code","terminal","year"
"201406","Enplaned","Enplaned","6714","G","Asia","International","June","All Nippon Airways","NH","6714","Other","All Nippon Airways","NH","International","2014"
"201406","Deplaned","Deplaned","125511","D","US","Domestic","June","American Airlines","AA","125511","Other","American Airlines","AA","Terminal 2","2014"
"201406","Enplaned","Enplaned","127049","D","US","Domestic","June","American Airlines","AA","127049","Other","American Airlines","AA","Terminal 2","2014"
"201406","Deplaned","Deplaned","8254","A","Asia","International","June","Asiana Airlines","OZ","8254","Other","Asiana Airlines","OZ","International","2014"
"201406","Enplaned","Enplaned","7867","A","Asia","International","June","Asiana Airlines","OZ","7867","Other","Asiana Airlines","OZ","International","2014"
"201406","Deplaned","Deplaned","18617","A","Europe","International","June","British Airways","BA","18617","Other","British Airways","BA","International","2014"
"201406","Enplaned","Enplaned","19157","A","Europe","International","June","British Airways","BA","19157","Other","British Airways","BA","International","2014"
"201406","Deplaned","Deplaned","17411","A","Asia","International","June","Cathay Pacific","CX","17411","Other","Cathay Pacific","CX","International","2014"
"201406","Enplaned","Enplaned","18869","A","Asia","International","June","Cathay Pacific","CX","18869","Other","Cathay Pacific","CX","International","2014"
"201406","Deplaned","Deplaned","10315","A","Asia","International","June","China Airlines","CI","10315","Other","China Airlines","CI","International","2014"
"201406","Enplaned","Enplaned","11051","A","Asia","International","June","China Airlines","CI","11051","Other","China Airlines","CI","International","2014"
"201406","Deplaned","Deplaned","6233","A","Asia","International","June","China Eastern","MU","6233","Other","China Eastern","MU","International","2014"
"201406","Enplaned","Enplaned","5457","A","Asia","International","June","China Eastern","MU","5457","Other","China Eastern","MU","International","2014"
"201406","Deplaned","Deplaned","37881","C","US","Domestic","June","Compass Airlines","CP","37881","Other","Delta Air Lines","DL","Terminal 1","2014"
"201406","Enplaned","Enplaned","40566","C","US","Domestic","June","Compass Airlines","CP","40566","Other","Delta Air Lines","DL","Terminal 1","2014"
"201406","Deplaned","Deplaned","147514","C","US","Domestic","June","Delta Air Lines","DL","147514","Other","Delta Air Lines","DL","Terminal 1","2014"
"201406","Enplaned","Enplaned","150769","C","US","Domestic","June","Delta Air Lines","DL","150769","Other","Delta Air Lines","DL","Terminal 1","2014"
"201406","Deplaned","Deplaned","14968","G","Asia","International","June","EVA Airways","BR","14968","Other","EVA Airways","BR","International","2014"
"201406","Enplaned","Enplaned","15687","G","Asia","International","June","EVA Airways","BR","15687","Other","EVA Airways","BR","International","2014"
"201406","Deplaned","Deplaned","10364","A","Middle East","International","June","Emirates ","EK","10364","Other","Emirates ","EK","International","2014"
"201406","Enplaned","Enplaned","9884","A","Middle East","International","June","Emirates ","EK","9884","Other","Emirates ","EK","International","2014"
"201406","Deplaned","Deplaned","18956","C","US","Domestic","June","Frontier Airlines","F9","18956","Low Fare","Frontier Airlines","F9","Terminal 1","2014"
"201406","Enplaned","Enplaned","19211","C","US","Domestic","June","Frontier Airlines","F9","19211","Low Fare","Frontier Airlines","F9","Terminal 1","2014"
"201406","Deplaned","Deplaned","7829","A","US","Domestic","June","Hawaiian Airlines","HA","7829","Other","Hawaiian Airlines","HA","International","2014"
"201406","Enplaned","Enplaned","8393","A","US","Domestic","June","Hawaiian Airlines","HA","8393","Other","Hawaiian Airlines","HA","International","2014"
"201406","Deplaned","Deplaned","1054","B","US","Domestic","June","Horizon Air ","QX","1054","Other","Alaska Airlines","AS","Terminal 1","2014"
"201406","Enplaned","Enplaned","1135","B","US","Domestic","June","Horizon Air ","QX","1135","Other","Alaska Airlines","AS","Terminal 1","2014"
"201406","Deplaned","Deplaned","5057","A","Asia","International","June","Japan Airlines","JL","5057","Other","Japan Airlines","JL","International","2014"
"201406","Enplaned","Enplaned","5400","A","Asia","International","June","Japan Airlines","JL","5400","Other","Japan Airlines","JL","International","2014"
"201406","Deplaned","Deplaned","45805","A","US","Domestic","June","JetBlue Airways ","B6","45805","Low Fare","JetBlue Airways ","B6","International","2014"
"201406","Enplaned","Enplaned","46480","A","US","Domestic","June","JetBlue Airways ","B6","46480","Low Fare","JetBlue Airways ","B6","International","2014"
"201406","Deplaned","Deplaned","11811","A","Europe","International","June","KLM Royal Dutch Airlines","KL","11811","Other","KLM Royal Dutch Airlines","KL","International","2014"
"201406","Enplaned","Enplaned","11966","A","Europe","International","June","KLM Royal Dutch Airlines","KL","11966","Other","KLM Royal Dutch Airlines","KL","International","2014"
"201406","Deplaned","Deplaned","6536","A","Asia","International","June","Korean Air Lines","KE","6536","Other","Korean Air Lines","KE","International","2014"
"201406","Enplaned","Enplaned","6670","A","Asia","International","June","Korean Air Lines","KE","6670","Other","Korean Air Lines","KE","International","2014"
"201406","Deplaned","Deplaned","24122","G","Europe","International","June","Lufthansa German Airlines","LH","24122","Other","Lufthansa German Airlines","LH","International","2014"
"201406","Enplaned","Enplaned","24674","G","Europe","International","June","Lufthansa German Airlines","LH","24674","Other","Lufthansa German Airlines","LH","International","2014"
"201406","Deplaned","Deplaned","10698","A","Asia","International","June","Philippine Airlines","PR","10698","Other","Philippine Airlines","PR","International","2014"
"201406","Enplaned","Enplaned","11952","A","Asia","International","June","Philippine Airlines","PR","11952","Other","Philippine Airlines","PR","International","2014"
"201406","Deplaned","Deplaned","36","B","US","Domestic","June","Republic Airlines","RW","36","Other","Republic Airlines","RW","Terminal 1","2014"
"201406","Enplaned","Enplaned","36","B","US","Domestic","June","Republic Airlines","RW","36","Other","Republic Airlines","RW","Terminal 1","2014"
"201406","Deplaned","Deplaned","6993","G","Europe","International","June","SAS Airlines","SK","6993","Other","SAS Airlines","SK","International","2014"
"201406","Enplaned","Enplaned","7092","G","Europe","International","June","SAS Airlines","SK","7092","Other","SAS Airlines","SK","International","2014"
"201406","Deplaned","Deplaned","13862","G","Asia","International","June","Singapore Airlines","SQ","13862","Other","Singapore Airlines","SQ","International","2014"
"201406","Enplaned","Enplaned","15651","G","Asia","International","June","Singapore Airlines","SQ","15651","Other","Singapore Airlines","SQ","International","2014"
"201406","Deplaned","Deplaned","2906","C","US","Domestic","June","SkyWest Airlines","OO","2906","Other","Delta Air Lines","DL","Terminal 1","2014"
"201406","Enplaned","Enplaned","2740","C","US","Domestic","June","SkyWest Airlines","OO","2740","Other","Delta Air Lines","DL","Terminal 1","2014"
"201406","Deplaned","Deplaned","132423","F","US","Domestic","June","SkyWest Airlines","OO","132423","Other","United Airlines","UA","Terminal 3","2014"
"201406","Enplaned","Enplaned","133369","F","US","Domestic","June","SkyWest Airlines","OO","133369","Other","United Airlines","UA","Terminal 3","2014"
"201406","Deplaned","Deplaned","2241","G","Canada","International","June","SkyWest Airlines","OO","2241","Other","United Airlines","UA","International","2014"
"201406","Deplaned","Deplaned","11959","F","Canada","International","June","SkyWest Airlines","OO","11959","Other","United Airlines","UA","Terminal 3","2014"
"201406","Enplaned","Enplaned","15045","F","Canada","International","June","SkyWest Airlines","OO","15045","Other","United Airlines","UA","Terminal 3","2014"
"201406","Deplaned","Deplaned","154036","B","US","Domestic","June","Southwest Airlines","WN","154036","Low Fare","Southwest Airlines","WN","Terminal 1","2014"
"201406","Enplaned","Enplaned","150135","B","US","Domestic","June","Southwest Airlines","WN","150135","Low Fare","Southwest Airlines","WN","Terminal 1","2014"
"201406","Thru / Transit","Thru / Transit * 2","62","B","US","Domestic","June","Southwest Airlines","WN","31","Low Fare","Southwest Airlines","WN","Terminal 1","2014"
"201406","Deplaned","Deplaned","6748","A","US","Domestic","June","Sun Country Airlines","SY","6748","Low Fare","Sun Country Airlines","SY","International","2014"
"201406","Enplaned","Enplaned","7420","A","US","Domestic","June","Sun Country Airlines","SY","7420","Low Fare","Sun Country Airlines","SY","International","2014"
"201406","Deplaned","Deplaned","6449","G","Europe","International","June","Swiss International","LX","6449","Other","Swiss International","LX","International","2014"
"201406","Enplaned","Enplaned","6355","G","Europe","International","June","Swiss International","LX","6355","Other","Swiss International","LX","International","2014"
"201406","Deplaned","Deplaned","4984","A","Central America","International","June","TACA","TA","4984","Other","TACA","TA","International","2014"
"201406","Enplaned","Enplaned","5382","A","Central America","International","June","TACA","TA","5382","Other","TACA","TA","International","2014"
"201406","Deplaned","Deplaned","80670","B","US","Domestic","June","US Airways","US ","80670","Other","US Airways","US ","Terminal 1","2014"
"201406","Enplaned","Enplaned","83945","B","US","Domestic","June","US Airways","US ","83945","Other","US Airways","US ","Terminal 1","2014"
"201406","Deplaned","Deplaned","29083","G","US","Domestic","June","United Airlines","UA","29083","Other","United Airlines","UA","International","2014"
"201406","Enplaned","Enplaned","34010","G","US","Domestic","June","United Airlines","UA","34010","Other","United Airlines","UA","International","2014"
"201406","Deplaned","Deplaned","278866","E","US","Domestic","June","United Airlines","UA","278866","Other","United Airlines","UA","Terminal 3","2014"
"201406","Enplaned","Enplaned","287690","E","US","Domestic","June","United Airlines","UA","287690","Other","United Airlines","UA","Terminal 3","2014"
"201406","Deplaned","Deplaned","354631","F","US","Domestic","June","United Airlines","UA","354631","Other","United Airlines","UA","Terminal 3","2014"
"201406","Enplaned","Enplaned","349075","F","US","Domestic","June","United Airlines","UA","349075","Other","United Airlines","UA","Terminal 3","2014"
"201406","Thru / Transit","Thru / Transit * 2","10710","F","US","Domestic","June","United Airlines","UA","5355","Other","United Airlines","UA","Terminal 3","2014"
"201406","Deplaned","Deplaned","77872","G","Asia","International","June","United Airlines","UA","77872","Other","United Airlines","UA","International","2014"
"201406","Enplaned","Enplaned","79093","G","Asia","International","June","United Airlines","UA","79093","Other","United Airlines","UA","International","2014"
"201406","Deplaned","Deplaned","7334","G","Australia / Oceania","International","June","United Airlines","UA","7334","Other","United Airlines","UA","International","2014"
"201406","Enplaned","Enplaned","6409","G","Australia / Oceania","International","June","United Airlines","UA","6409","Other","United Airlines","UA","International","2014"
"201406","Deplaned","Deplaned","11531","F","Canada","International","June","United Airlines","UA","11531","Other","United Airlines","UA","Terminal 3","2014"
"201406","Enplaned","Enplaned","11383","F","Canada","International","June","United Airlines","UA","11383","Other","United Airlines","UA","Terminal 3","2014"
"201406","Deplaned","Deplaned","41364","G","Europe","International","June","United Airlines","UA","41364","Other","United Airlines","UA","International","2014"
"201406","Enplaned","Enplaned","43583","G","Europe","International","June","United Airlines","UA","43583","Other","United Airlines","UA","International","2014"
"201406","Deplaned","Deplaned","24461","G","Mexico","International","June","United Airlines","UA","24461","Other","United Airlines","UA","International","2014"
"201406","Enplaned","Enplaned","27911","G","Mexico","International","June","United Airlines","UA","27911","Other","United Airlines","UA","International","2014"
"201406","Deplaned","Deplaned","177060","D","US","Domestic","June","Virgin America","VX","177060","Low Fare","Virgin America","VX","Terminal 2","2014"
"201406","Enplaned","Enplaned","180570","D","US","Domestic","June","Virgin America","VX","180570","Low Fare","Virgin America","VX","Terminal 2","2014"
"201406","Deplaned","Deplaned","4847","A","Mexico","International","June","Virgin America","VX","4847","Low Fare","Virgin America","VX","International","2014"
"201406","Enplaned","Enplaned","5285","D","Mexico","International","June","Virgin America","VX","5285","Low Fare","Virgin America","VX","Terminal 2","2014"
"201406","Deplaned","Deplaned","10666","A","Europe","International","June","Virgin Atlantic","VS","10666","Other","Virgin Atlantic","VS","International","2014"
"201406","Enplaned","Enplaned","10881","A","Europe","International","June","Virgin Atlantic","VS","10881","Other","Virgin Atlantic","VS","International","2014"
"201406","Deplaned","Deplaned","6560","A","Canada","International","June","WestJet Airlines","WS","6560","Other","WestJet Airlines","WS","International","2014"
"201406","Enplaned","Enplaned","7245","A","Canada","International","June","WestJet Airlines","WS","7245","Other","WestJet Airlines","WS","International","2014"
"201406","Deplaned","Deplaned","2643","A","Europe","International","June","XL Airways France","SE","2643","Other","XL Airways France","SE","International","2014"
"201406","Enplaned","Enplaned","2798","A","Europe","International","June","XL Airways France","SE","2798","Other","XL Airways France","SE","International","2014"
"201407","Deplaned","Deplaned","5598","G","Europe","International","July","Aer Lingus","EI","5598","Other","Aer Lingus","EI","International","2014"
"201407","Enplaned","Enplaned","4839","G","Europe","International","July","Aer Lingus","EI","4839","Other","Aer Lingus","EI","International","2014"
"201407","Deplaned","Deplaned","14390","A","Mexico","International","July","Aeromexico","AM","14390","Other","Aeromexico","AM","International","2014"
"201407","Enplaned","Enplaned","12941","A","Mexico","International","July","Aeromexico","AM","12941","Other","Aeromexico","AM","International","2014"
"201407","Deplaned","Deplaned","11263","A","Canada","International","July","Air Canada ","AC","11263","Other","Air Canada ","AC","International","2014"
"201407","Enplaned","Enplaned","10497","A","Canada","International","July","Air Canada ","AC","10497","Other","Air Canada ","AC","International","2014"
"201407","Deplaned","Deplaned","35666","G","Canada","International","July","Air Canada ","AC","35666","Other","Air Canada ","AC","International","2014"
"201407","Enplaned","Enplaned","33238","G","Canada","International","July","Air Canada ","AC","33238","Other","Air Canada ","AC","International","2014"
"201407","Deplaned","Deplaned","21819","A","Europe","International","July","Air France","AF","21819","Other","Air France","AF","International","2014"
"201407","Enplaned","Enplaned","18653","A","Europe","International","July","Air France","AF","18653","Other","Air France","AF","International","2014"
"201407","Deplaned","Deplaned","9595","G","Australia / Oceania","International","July","Air New Zealand","NZ","9595","Other","Air New Zealand","NZ","International","2014"
"201407","Enplaned","Enplaned","9711","G","Australia / Oceania","International","July","Air New Zealand","NZ","9711","Other","Air New Zealand","NZ","International","2014"
"201407","Deplaned","Deplaned","3778","B","US","Domestic","July","AirTran Airways","FL","3778","Low Fare","AirTran Airways","FL","Terminal 1","2014"
"201407","Enplaned","Enplaned","4026","B","US","Domestic","July","AirTran Airways","FL","4026","Low Fare","AirTran Airways","FL","Terminal 1","2014"
"201407","Deplaned","Deplaned","121","A","US","Domestic","July","Alaska Airlines","AS","121","Other","Alaska Airlines","AS","International","2014"
"201407","Enplaned","Enplaned","8431","A","US","Domestic","July","Alaska Airlines","AS","8431","Other","Alaska Airlines","AS","International","2014"
"201407","Deplaned","Deplaned","57730","B","US","Domestic","July","Alaska Airlines","AS","57730","Other","Alaska Airlines","AS","Terminal 1","2014"
"201407","Enplaned","Enplaned","48924","B","US","Domestic","July","Alaska Airlines","AS","48924","Other","Alaska Airlines","AS","Terminal 1","2014"
"201407","Deplaned","Deplaned","7952","A","Mexico","International","July","Alaska Airlines","AS","7952","Other","Alaska Airlines","AS","International","2014"
"201407","Enplaned","Enplaned","7989","B","Mexico","International","July","Alaska Airlines","AS","7989","Other","Alaska Airlines","AS","Terminal 1","2014"
"201407","Deplaned","Deplaned","7497","G","Asia","International","July","All Nippon Airways","NH","7497","Other","All Nippon Airways","NH","International","2014"
"201407","Enplaned","Enplaned","6288","G","Asia","International","July","All Nippon Airways","NH","6288","Other","All Nippon Airways","NH","International","2014"
"201407","Deplaned","Deplaned","134649","D","US","Domestic","July","American Airlines","AA","134649","Other","American Airlines","AA","Terminal 2","2014"
"201407","Enplaned","Enplaned","128131","D","US","Domestic","July","American Airlines","AA","128131","Other","American Airlines","AA","Terminal 2","2014"
"201407","Deplaned","Deplaned","8769","A","Asia","International","July","Asiana Airlines","OZ","8769","Other","Asiana Airlines","OZ","International","2014"
"201407","Enplaned","Enplaned","7645","A","Asia","International","July","Asiana Airlines","OZ","7645","Other","Asiana Airlines","OZ","International","2014"
"201407","Deplaned","Deplaned","19283","A","Europe","International","July","British Airways","BA","19283","Other","British Airways","BA","International","2014"
"201407","Enplaned","Enplaned","18315","A","Europe","International","July","British Airways","BA","18315","Other","British Airways","BA","International","2014"
"201407","Deplaned","Deplaned","19167","A","Asia","International","July","Cathay Pacific","CX","19167","Other","Cathay Pacific","CX","International","2014"
"201407","Enplaned","Enplaned","16951","A","Asia","International","July","Cathay Pacific","CX","16951","Other","Cathay Pacific","CX","International","2014"
"201407","Deplaned","Deplaned","11584","A","Asia","International","July","China Airlines","CI","11584","Other","China Airlines","CI","International","2014"
"201407","Enplaned","Enplaned","9021","A","Asia","International","July","China Airlines","CI","9021","Other","China Airlines","CI","International","2014"
"201407","Deplaned","Deplaned","5872","A","Asia","International","July","China Eastern","MU","5872","Other","China Eastern","MU","International","2014"
"201407","Enplaned","Enplaned","6603","A","Asia","International","July","China Eastern","MU","6603","Other","China Eastern","MU","International","2014"
"201407","Deplaned","Deplaned","42577","C","US","Domestic","July","Compass Airlines","CP","42577","Other","Delta Air Lines","DL","Terminal 1","2014"
"201407","Enplaned","Enplaned","41827","C","US","Domestic","July","Compass Airlines","CP","41827","Other","Delta Air Lines","DL","Terminal 1","2014"
"201407","Deplaned","Deplaned","163781","C","US","Domestic","July","Delta Air Lines","DL","163781","Other","Delta Air Lines","DL","Terminal 1","2014"
"201407","Enplaned","Enplaned","157166","C","US","Domestic","July","Delta Air Lines","DL","157166","Other","Delta Air Lines","DL","Terminal 1","2014"
"201407","Deplaned","Deplaned","18137","G","Asia","International","July","EVA Airways","BR","18137","Other","EVA Airways","BR","International","2014"
"201407","Enplaned","Enplaned","16258","G","Asia","International","July","EVA Airways","BR","16258","Other","EVA Airways","BR","International","2014"
"201407","Deplaned","Deplaned","9837","A","Middle East","International","July","Emirates ","EK","9837","Other","Emirates ","EK","International","2014"
"201407","Enplaned","Enplaned","8833","A","Middle East","International","July","Emirates ","EK","8833","Other","Emirates ","EK","International","2014"
"201407","Deplaned","Deplaned","19236","C","US","Domestic","July","Frontier Airlines","F9","19236","Low Fare","Frontier Airlines","F9","Terminal 1","2014"
"201407","Enplaned","Enplaned","19673","C","US","Domestic","July","Frontier Airlines","F9","19673","Low Fare","Frontier Airlines","F9","Terminal 1","2014"
"201407","Deplaned","Deplaned","8397","A","US","Domestic","July","Hawaiian Airlines","HA","8397","Other","Hawaiian Airlines","HA","International","2014"
"201407","Enplaned","Enplaned","8269","A","US","Domestic","July","Hawaiian Airlines","HA","8269","Other","Hawaiian Airlines","HA","International","2014"
"201407","Deplaned","Deplaned","5627","A","Asia","International","July","Japan Airlines","JL","5627","Other","Japan Airlines","JL","International","2014"
"201407","Enplaned","Enplaned","5044","A","Asia","International","July","Japan Airlines","JL","5044","Other","Japan Airlines","JL","International","2014"
"201407","Deplaned","Deplaned","46423","A","US","Domestic","July","JetBlue Airways ","B6","46423","Low Fare","JetBlue Airways ","B6","International","2014"
"201407","Enplaned","Enplaned","45418","A","US","Domestic","July","JetBlue Airways ","B6","45418","Low Fare","JetBlue Airways ","B6","International","2014"
"201407","Deplaned","Deplaned","12307","A","Europe","International","July","KLM Royal Dutch Airlines","KL","12307","Other","KLM Royal Dutch Airlines","KL","International","2014"
"201407","Enplaned","Enplaned","11023","A","Europe","International","July","KLM Royal Dutch Airlines","KL","11023","Other","KLM Royal Dutch Airlines","KL","International","2014"
"201407","Deplaned","Deplaned","7868","A","Asia","International","July","Korean Air Lines","KE","7868","Other","Korean Air Lines","KE","International","2014"
"201407","Enplaned","Enplaned","7570","A","Asia","International","July","Korean Air Lines","KE","7570","Other","Korean Air Lines","KE","International","2014"
"201407","Deplaned","Deplaned","25845","G","Europe","International","July","Lufthansa German Airlines","LH","25845","Other","Lufthansa German Airlines","LH","International","2014"
"201407","Enplaned","Enplaned","24234","G","Europe","International","July","Lufthansa German Airlines","LH","24234","Other","Lufthansa German Airlines","LH","International","2014"
"201407","Deplaned","Deplaned","11976","A","Asia","International","July","Philippine Airlines","PR","11976","Other","Philippine Airlines","PR","International","2014"
"201407","Enplaned","Enplaned","9839","A","Asia","International","July","Philippine Airlines","PR","9839","Other","Philippine Airlines","PR","International","2014"
"201407","Deplaned","Deplaned","7627","G","Europe","International","July","SAS Airlines","SK","7627","Other","SAS Airlines","SK","International","2014"
"201407","Enplaned","Enplaned","7343","G","Europe","International","July","SAS Airlines","SK","7343","Other","SAS Airlines","SK","International","2014"
"201407","Deplaned","Deplaned","15997","G","Asia","International","July","Singapore Airlines","SQ","15997","Other","Singapore Airlines","SQ","International","2014"
"201407","Enplaned","Enplaned","14627","G","Asia","International","July","Singapore Airlines","SQ","14627","Other","Singapore Airlines","SQ","International","2014"
"201407","Deplaned","Deplaned","1909","C","US","Domestic","July","SkyWest Airlines","OO","1909","Other","Delta Air Lines","DL","Terminal 1","2014"
"201407","Enplaned","Enplaned","1878","C","US","Domestic","July","SkyWest Airlines","OO","1878","Other","Delta Air Lines","DL","Terminal 1","2014"
"201407","Deplaned","Deplaned","141641","F","US","Domestic","July","SkyWest Airlines","OO","141641","Other","United Airlines","UA","Terminal 3","2014"
"201407","Enplaned","Enplaned","142258","F","US","Domestic","July","SkyWest Airlines","OO","142258","Other","United Airlines","UA","Terminal 3","2014"
"201407","Deplaned","Deplaned","2142","G","Canada","International","July","SkyWest Airlines","OO","2142","Other","United Airlines","UA","International","2014"
"201407","Deplaned","Deplaned","12879","F","Canada","International","July","SkyWest Airlines","OO","12879","Other","United Airlines","UA","Terminal 3","2014"
"201407","Enplaned","Enplaned","14610","F","Canada","International","July","SkyWest Airlines","OO","14610","Other","United Airlines","UA","Terminal 3","2014"
"201407","Deplaned","Deplaned","157170","B","US","Domestic","July","Southwest Airlines","WN","157170","Low Fare","Southwest Airlines","WN","Terminal 1","2014"
"201407","Enplaned","Enplaned","153075","B","US","Domestic","July","Southwest Airlines","WN","153075","Low Fare","Southwest Airlines","WN","Terminal 1","2014"
"201407","Thru / Transit","Thru / Transit * 2","64","B","US","Domestic","July","Southwest Airlines","WN","32","Low Fare","Southwest Airlines","WN","Terminal 1","2014"
"201407","Deplaned","Deplaned","9677","A","US","Domestic","July","Sun Country Airlines","SY","9677","Low Fare","Sun Country Airlines","SY","International","2014"
"201407","Enplaned","Enplaned","9060","A","US","Domestic","July","Sun Country Airlines","SY","9060","Low Fare","Sun Country Airlines","SY","International","2014"
"201407","Deplaned","Deplaned","6757","G","Europe","International","July","Swiss International","LX","6757","Other","Swiss International","LX","International","2014"
"201407","Enplaned","Enplaned","6432","G","Europe","International","July","Swiss International","LX","6432","Other","Swiss International","LX","International","2014"
"201407","Deplaned","Deplaned","5488","A","Central America","International","July","TACA","TA","5488","Other","TACA","TA","International","2014"
"201407","Enplaned","Enplaned","5592","A","Central America","International","July","TACA","TA","5592","Other","TACA","TA","International","2014"
"201407","Deplaned","Deplaned","87381","B","US","Domestic","July","US Airways","US ","87381","Other","US Airways","US ","Terminal 1","2014"
"201407","Enplaned","Enplaned","83598","B","US","Domestic","July","US Airways","US ","83598","Other","US Airways","US ","Terminal 1","2014"
"201407","Deplaned","Deplaned","29941","G","US","Domestic","July","United Airlines","UA","29941","Other","United Airlines","UA","International","2014"
"201407","Enplaned","Enplaned","31084","G","US","Domestic","July","United Airlines","UA","31084","Other","United Airlines","UA","International","2014"
"201407","Deplaned","Deplaned","281597","E","US","Domestic","July","United Airlines","UA","281597","Other","United Airlines","UA","Terminal 3","2014"
"201407","Enplaned","Enplaned","294113","E","US","Domestic","July","United Airlines","UA","294113","Other","United Airlines","UA","Terminal 3","2014"
"201407","Deplaned","Deplaned","393459","F","US","Domestic","July","United Airlines","UA","393459","Other","United Airlines","UA","Terminal 3","2014"
"201407","Enplaned","Enplaned","350470","F","US","Domestic","July","United Airlines","UA","350470","Other","United Airlines","UA","Terminal 3","2014"
"201407","Thru / Transit","Thru / Transit * 2","13930","F","US","Domestic","July","United Airlines","UA","6965","Other","United Airlines","UA","Terminal 3","2014"
"201407","Deplaned","Deplaned","79343","G","Asia","International","July","United Airlines","UA","79343","Other","United Airlines","UA","International","2014"
"201407","Enplaned","Enplaned","73642","G","Asia","International","July","United Airlines","UA","73642","Other","United Airlines","UA","International","2014"
"201407","Deplaned","Deplaned","7088","G","Australia / Oceania","International","July","United Airlines","UA","7088","Other","United Airlines","UA","International","2014"
"201407","Enplaned","Enplaned","7822","G","Australia / Oceania","International","July","United Airlines","UA","7822","Other","United Airlines","UA","International","2014"
"201407","Deplaned","Deplaned","13148","F","Canada","International","July","United Airlines","UA","13148","Other","United Airlines","UA","Terminal 3","2014"
"201407","Enplaned","Enplaned","11820","F","Canada","International","July","United Airlines","UA","11820","Other","United Airlines","UA","Terminal 3","2014"
"201407","Deplaned","Deplaned","47119","G","Europe","International","July","United Airlines","UA","47119","Other","United Airlines","UA","International","2014"
"201407","Enplaned","Enplaned","42816","G","Europe","International","July","United Airlines","UA","42816","Other","United Airlines","UA","International","2014"
"201407","Deplaned","Deplaned","29206","G","Mexico","International","July","United Airlines","UA","29206","Other","United Airlines","UA","International","2014"
"201407","Enplaned","Enplaned","27675","G","Mexico","International","July","United Airlines","UA","27675","Other","United Airlines","UA","International","2014"
"201407","Deplaned","Deplaned","183331","D","US","Domestic","July","Virgin America","VX","183331","Low Fare","Virgin America","VX","Terminal 2","2014"
"201407","Enplaned","Enplaned","177639","D","US","Domestic","July","Virgin America","VX","177639","Low Fare","Virgin America","VX","Terminal 2","2014"
"201407","Deplaned","Deplaned","5354","A","Mexico","International","July","Virgin America","VX","5354","Low Fare","Virgin America","VX","International","2014"
"201407","Enplaned","Enplaned","5163","D","Mexico","International","July","Virgin America","VX","5163","Low Fare","Virgin America","VX","Terminal 2","2014"
"201407","Deplaned","Deplaned","11242","A","Europe","International","July","Virgin Atlantic","VS","11242","Other","Virgin Atlantic","VS","International","2014"
"201407","Enplaned","Enplaned","10257","A","Europe","International","July","Virgin Atlantic","VS","10257","Other","Virgin Atlantic","VS","International","2014"
"201407","Deplaned","Deplaned","8719","A","Canada","International","July","WestJet Airlines","WS","8719","Other","WestJet Airlines","WS","International","2014"
"201407","Enplaned","Enplaned","8246","A","Canada","International","July","WestJet Airlines","WS","8246","Other","WestJet Airlines","WS","International","2014"
"201407","Deplaned","Deplaned","2724","A","Europe","International","July","XL Airways France","SE","2724","Other","XL Airways France","SE","International","2014"
"201407","Enplaned","Enplaned","2190","A","Europe","International","July","XL Airways France","SE","2190","Other","XL Airways France","SE","International","2014"
"201408","Deplaned","Deplaned","6010","G","Europe","International","August","Aer Lingus","EI","6010","Other","Aer Lingus","EI","International","2014"
"201408","Enplaned","Enplaned","5807","G","Europe","International","August","Aer Lingus","EI","5807","Other","Aer Lingus","EI","International","2014"
"201408","Deplaned","Deplaned","13255","A","Mexico","International","August","Aeromexico","AM","13255","Other","Aeromexico","AM","International","2014"
"201408","Enplaned","Enplaned","10828","A","Mexico","International","August","Aeromexico","AM","10828","Other","Aeromexico","AM","International","2014"
"201408","Deplaned","Deplaned","10856","A","Canada","International","August","Air Canada ","AC","10856","Other","Air Canada ","AC","International","2014"
"201408","Enplaned","Enplaned","11005","A","Canada","International","August","Air Canada ","AC","11005","Other","Air Canada ","AC","International","2014"
"201408","Deplaned","Deplaned","34378","G","Canada","International","August","Air Canada ","AC","34378","Other","Air Canada ","AC","International","2014"
"201408","Enplaned","Enplaned","34849","G","Canada","International","August","Air Canada ","AC","34849","Other","Air Canada ","AC","International","2014"
"201408","Deplaned","Deplaned","8641","G","Asia","International","August","Air China","CA","8641","Other","Air China","CA","International","2014"
"201408","Enplaned","Enplaned","8661","G","Asia","International","August","Air China","CA","8661","Other","Air China","CA","International","2014"
"201408","Deplaned","Deplaned","20886","A","Europe","International","August","Air France","AF","20886","Other","Air France","AF","International","2014"
"201408","Enplaned","Enplaned","20892","A","Europe","International","August","Air France","AF","20892","Other","Air France","AF","International","2014"
"201408","Deplaned","Deplaned","8634","G","Australia / Oceania","International","August","Air New Zealand","NZ","8634","Other","Air New Zealand","NZ","International","2014"
"201408","Enplaned","Enplaned","8022","G","Australia / Oceania","International","August","Air New Zealand","NZ","8022","Other","Air New Zealand","NZ","International","2014"
"201408","Deplaned","Deplaned","5699","B","US","Domestic","August","AirTran Airways","FL","5699","Low Fare","AirTran Airways","FL","Terminal 1","2014"
"201408","Enplaned","Enplaned","5767","B","US","Domestic","August","AirTran Airways","FL","5767","Low Fare","AirTran Airways","FL","Terminal 1","2014"
